1,University of Oxford,98.5,United Kingdom,21750,10.9,"Geography,Chemistry,Chemical Engineering,Biological Sciences,General Engineering,Computer Science,Art, Performing Arts & Design,Communication & Media Studies,Electrical & Electronic Engineering,Law,Economics & Econometrics,Geology, Environmental, Earth & Marine Sciences,Politics & International Studies (incl Development Studies),History, Philosophy & Theology,Medicine & Dentistry,Languages, Literature & Linguistics,Business & Management,Accounting & Finance,Mechanical & Aerospace Engineering,Mathematics & Statistics,Physics & Astronomy,Psychology,Other Health,Archaeology,Sociology,Civil Engineering,Education"
501–600,University of Salerno,41.9–45.3,Italy,26142,26.5,"Computer Science,Physics & Astronomy,Archaeology,Mechanical & Aerospace Engineering,Psychology,Other Health,Communication & Media Studies,Sociology,Architecture,Biological Sciences,Education,Art, Performing Arts & Design,Chemical Engineering,Geology, Environmental, Earth & Marine Sciences,General Engineering,Mathematics & Statistics,Business & Management,Languages, Literature & Linguistics,Civil Engineering,Law,Medicine & Dentistry,Sport Science,Accounting & Finance,History, Philosophy & Theology,Agriculture & Forestry,Politics & International Studies (incl Development Studies),Electrical & Electronic Engineering,Chemistry,Economics & Econometrics"
501–600,Sciences Po,41.9–45.3,France,12445,42.6,"Economics & Econometrics,Politics & International Studies (incl Development Studies),Sociology,Law,History, Philosophy & Theology"
501–600,Shanghai University,41.9–45.3,China,38015,13,"Biological Sciences,History, Philosophy & Theology,Mathematics & Statistics,Computer Science,Art, Performing Arts & Design,Chemical Engineering,Mechanical & Aerospace Engineering,Economics & Econometrics,Electrical & Electronic Engineering,Architecture,Accounting & Finance,Law,Civil Engineering,Sociology,General Engineering,Chemistry,Physics & Astronomy,Communication & Media Studies,Archaeology,Sport Science,Languages, Literature & Linguistics,Geology, Environmental, Earth & Marine Sciences,Politics & International Studies (incl Development Studies),Business & Management"
501–600,Shiraz University of Technology,41.9–45.3,Iran,1372,12.9,"Mechanical & Aerospace Engineering,Chemistry,Chemical Engineering,Physics & Astronomy,Civil Engineering,Mathematics & Statistics,General Engineering,Computer Science,Electrical & Electronic Engineering"
501–600,Shoolini University of Biotechnology and Management Sciences,41.9–45.3,India,3251,15.3,"Biological Sciences,Computer Science,Agriculture & Forestry,Education,Economics & Econometrics,Business & Management,Sociology,Languages, Literature & Linguistics,Politics & International Studies (incl Development Studies),General Engineering,Communication & Media Studies,Chemistry,History, Philosophy & Theology,Accounting & Finance,Physics & Astronomy,Mechanical & Aerospace Engineering,Art, Performing Arts & Design,Mathematics & Statistics,Geology, Environmental, Earth & Marine Sciences,Law,Civil Engineering,Other Health,Electrical & Electronic Engineering,Psychology"
501–600,University of Siena,41.9–45.3,Italy,13115,18.1,"Electrical & Electronic Engineering,Geography,Archaeology,Biological Sciences,Business & Management,Other Health,Physics & Astronomy,Economics & Econometrics,Computer Science,Politics & International Studies (incl Development Studies),Mathematics & Statistics,Education,Medicine & Dentistry,Communication & Media Studies,General Engineering,Sociology,Languages, Literature & Linguistics,Chemistry,Art, Performing Arts & Design,Geology, Environmental, Earth & Marine Sciences,Accounting & Finance,History, Philosophy & Theology,Agriculture & Forestry,Law"
501–600,"Soochow University, China",41.9–45.3,China,47295,15.8,"Computer Science,Physics & Astronomy,Architecture,Sport Science,Law,General Engineering,Politics & International Studies (incl Development Studies),History, Philosophy & Theology,Biological Sciences,Business & Management,Art, Performing Arts & Design,Mechanical & Aerospace Engineering,Sociology,Chemical Engineering,Psychology,Languages, Literature & Linguistics,Agriculture & Forestry,Education,Electrical & Electronic Engineering,Chemistry,Economics & Econometrics,Medicine & Dentistry,Communication & Media Studies,Other Health,Mathematics & Statistics,Accounting & Finance"
501–600,Southern Cross University,41.9–45.3,Australia,10381,48.7,"Accounting & Finance,Biological Sciences,Law,Mechanical & Aerospace Engineering,Computer Science,Other Health,Sport Science,Communication & Media Studies,Education,Civil Engineering,Agriculture & Forestry,Geology, Environmental, Earth & Marine Sciences,Sociology,Art, Performing Arts & Design,Psychology,Business & Management"
501–600,University of the Sunshine Coast,41.9–45.3,Australia,11542,29.8,"Art, Performing Arts & Design,Other Health,Mathematics & Statistics,Business & Management,General Engineering,Geography,Medicine & Dentistry,Veterinary Science,Law,Languages, Literature & Linguistics,Mechanical & Aerospace Engineering,Psychology,Computer Science,Sociology,Biological Sciences,Geology, Environmental, Earth & Marine Sciences,Civil Engineering,Communication & Media Studies,Agriculture & Forestry,Politics & International Studies (incl Development Studies),Economics & Econometrics,History, Philosophy & Theology,Sport Science,Accounting & Finance,Electrical & Electronic Engineering,Education"
501–600,University of Tabriz,41.9–45.3,Iran,20177,26.7,"Medicine & Dentistry,Veterinary Science,Business & Management,Languages, Literature & Linguistics,Civil Engineering,Sociology,General Engineering,Physics & Astronomy,Communication & Media Studies,Art, Performing Arts & Design,Mechanical & Aerospace Engineering,Geology, Environmental, Earth & Marine Sciences,Accounting & Finance,Archaeology,Biological Sciences,Economics & Econometrics,History, Philosophy & Theology,Chemical Engineering,Geography,Electrical & Electronic Engineering,Chemistry,Law,Architecture,Agriculture & Forestry,Politics & International Studies (incl Development Studies),Other Health,Sport Science,Psychology,Computer Science,Mathematics & Statistics,Education"
501–600,Tabriz University of Medical Sciences,41.9–45.3,Iran,8065,9.3,"Medicine & Dentistry,Other Health"
501–600,Taif University,41.9–45.3,Saudi Arabia,36059,19.4,"Civil Engineering,Geology, Environmental, Earth & Marine Sciences,Computer Science,Physics & Astronomy,Accounting & Finance,Languages, Literature & Linguistics,Other Health,Chemistry,Business & Management,Electrical & Electronic Engineering,Education,History, Philosophy & Theology,General Engineering,Sport Science,Economics & Econometrics,Agriculture & Forestry,Communication & Media Studies,Mechanical & Aerospace Engineering,Mathematics & Statistics,Art, Performing Arts & Design,Archaeology,Biological Sciences,Sociology,Chemical Engineering,Law,Medicine & Dentistry,Veterinary Science,Psychology"
501–600,The University of Texas at San Antonio,41.9–45.3,United States,28469,26.4,"Chemical Engineering,Sociology,Other Health,Physics & Astronomy,Education,Computer Science,Communication & Media Studies,Architecture,Civil Engineering,Chemistry,Languages, Literature & Linguistics,Agriculture & Forestry,Law,Medicine & Dentistry,Mathematics & Statistics,Economics & Econometrics,History, Philosophy & Theology,Mechanical & Aerospace Engineering,Geography,General Engineering,Sport Science,Psychology,Biological Sciences,Politics & International Studies (incl Development Studies),Accounting & Finance,Art, Performing Arts & Design,Electrical & Electronic Engineering,Geology, Environmental, Earth & Marine Sciences,Business & Management"
501–600,Tomsk State University,41.9–45.3,Russian Federation,7930,11.6,"Sociology,Education,Sport Science,Business & Management,Medicine & Dentistry,Civil Engineering,Communication & Media Studies,Mathematics & Statistics,Politics & International Studies (incl Development Studies),Accounting & Finance,Mechanical & Aerospace Engineering,Computer Science,Physics & Astronomy,General Engineering,Geology, Environmental, Earth & Marine Sciences,Psychology,Chemistry,Law,Biological Sciences,History, Philosophy & Theology,Archaeology,Art, Performing Arts & Design,Economics & Econometrics,Electrical & Electronic Engineering,Other Health,Languages, Literature & Linguistics,Chemical Engineering,Geography,Agriculture & Forestry"
501–600,University of Trieste,41.9–45.3,Italy,17196,26,"General Engineering,Geography,History, Philosophy & Theology,Chemical Engineering,Law,Languages, Literature & Linguistics,Computer Science,Mathematics & Statistics,Architecture,Geology, Environmental, Earth & Marine Sciences,Business & Management,Medicine & Dentistry,Biological Sciences,Education,Electrical & Electronic Engineering,Politics & International Studies (incl Development Studies),Accounting & Finance,Mechanical & Aerospace Engineering,Communication & Media Studies,Archaeology,Chemistry,Economics & Econometrics,Civil Engineering,Sociology,Other Health,Physics & Astronomy,Psychology"
501–600,TU Braunschweig,41.9–45.3,Germany,18384,19.6,"Agriculture & Forestry,Psychology,History, Philosophy & Theology,Chemistry,Languages, Literature & Linguistics,Electrical & Electronic Engineering,Sport Science,Accounting & Finance,Art, Performing Arts & Design,Politics & International Studies (incl Development Studies),Computer Science,Sociology,Economics & Econometrics,Mathematics & Statistics,Civil Engineering,Business & Management,Architecture,Other Health,Education,Chemical Engineering,Biological Sciences,Geology, Environmental, Earth & Marine Sciences,Physics & Astronomy,General Engineering,Communication & Media Studies,Mechanical & Aerospace Engineering"
501–600,The University of Tulsa,41.9–45.3,United States,4110,10.8,"Communication & Media Studies,Accounting & Finance,Chemical Engineering,Politics & International Studies (incl Development Studies),Art, Performing Arts & Design,Geology, Environmental, Earth & Marine Sciences,Civil Engineering,Sociology,Other Health,Sport Science,Economics & Econometrics,Mechanical & Aerospace Engineering,Law,Psychology,Computer Science,Mathematics & Statistics,General Engineering,Biological Sciences,Education,Electrical & Electronic Engineering,Chemistry,History, Philosophy & Theology,Physics & Astronomy,Business & Management"
501–600,UiT The Arctic University of Norway,41.9–45.3,Norway,15114,10.6,"Electrical & Electronic Engineering,Geology, Environmental, Earth & Marine Sciences,Economics & Econometrics,Architecture,Agriculture & Forestry,Politics & International Studies (incl Development Studies),History, Philosophy & Theology,Physics & Astronomy,Business & Management,Medicine & Dentistry,Sport Science,Psychology,Other Health,Biological Sciences,Geography,Computer Science,Mathematics & Statistics,Education,General Engineering,Veterinary Science,Law,Languages, Literature & Linguistics,Chemical Engineering,Communication & Media Studies,Accounting & Finance,Art, Performing Arts & Design,Mechanical & Aerospace Engineering,Chemistry,Archaeology,Civil Engineering,Sociology"
501–600,University of Ulsan,41.9–45.3,South Korea,12223,10.8,"Languages, Literature & Linguistics,Sociology,History, Philosophy & Theology,Politics & International Studies (incl Development Studies),Education,Electrical & Electronic Engineering,Economics & Econometrics,Chemistry,Geology, Environmental, Earth & Marine Sciences,Other Health,Accounting & Finance,Architecture,Mathematics & Statistics,Art, Performing Arts & Design,General Engineering,Mechanical & Aerospace Engineering,Chemical Engineering,Biological Sciences,Physics & Astronomy,Medicine & Dentistry,Business & Management,Sport Science,Computer Science,Civil Engineering,Law"
501–600,University of Valencia,41.9–45.3,Spain,49165,13.7,"Agriculture & Forestry,Geography,Other Health,Sport Science,Economics & Econometrics,History, Philosophy & Theology,Chemistry,Psychology,Languages, Literature & Linguistics,Physics & Astronomy,Chemical Engineering,Education,Computer Science,Politics & International Studies (incl Development Studies),Electrical & Electronic Engineering,Geology, Environmental, Earth & Marine Sciences,Business & Management,Medicine & Dentistry,Mathematics & Statistics,Law,Art, Performing Arts & Design,Biological Sciences,Sociology,Architecture,Communication & Media Studies,Accounting & Finance"
